BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,ZIPCODE,LATITUDE,LONGITUDE,WARD,QUADRANT,SALEYEAR,SALEMONTH,PRICE,PROP CLASS
4,1,Forced Air,Y,2,13,4,1900,>2000,1969,2458.0,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2,0,24,1667,20009.0,38.91612707,-77.02935788,Ward 1,NW,2009,9,1085000.0,Upper
1,1,Hot Water Rad,N,1,6,3,1922,No Remodeling,1943,1260.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1782,20011.0,38.95756584,-77.02524014,Ward 4,NW,2005,5,315000.0,Lower
1,0,Warm Cool,Y,1,5,2,1942,No Remodeling,1954,813.0,1,1 Story,Single,Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,12,4800,20011.0,38.96619616,-77.00575999,Ward 4,NE,2000,4,127500.0,Lower
2,1,Hot Water Rad,Y,1,6,3,1911,>2000,1967,1344.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1456,20009.0,38.92050144,-77.030682,Ward 1,NW,2012,12,769555.0,Middle
4,0,Hot Water Rad,N,4,9,3,1890,1941-1970,1960,2530.0,1,2 Story,Row End,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,4,1,24,2013,20003.0,38.88695683,-76.99973098,Ward 6,SE,1998,8,305000.0,Lower
4,0,Hot Water Rad,Y,4,12,6,1900,1971-2000,1969,2343.0,1,3 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,3,3,24,1632,20037.0,38.90475286,-77.05349692,Ward 2,NW,2012,8,1375000.0,Upper
2,1,Warm Cool,Y,1,8,3,1895,1971-2000,1970,2513.0,1,2 Story,Single,Excellent,Average,Wood Siding,Shake,Hardwood,1,1,12,3522,20016.0,38.92907358,-77.08357035,Ward 3,NW,2017,5,1200000.0,Upper
1,0,Hot Water Rad,N,1,6,3,1929,No Remodeling,1954,1087.0,1,2 Story,Single,Average,Average,Stucco,Comp Shingle,Hardwood,1,1,12,3881,20018.0,38.93651394,-76.9723906,Ward 5,NE,1999,6,82000.0,Lower
2,2,Hot Water Rad,N,1,10,3,1932,No Remodeling,1978,2032.0,1,2 Story,Single,Excellent,Average,Brick/Stucco,Built Up,Hardwood,1,1,12,4893,20008.0,38.95645791,-77.07201979,Ward 3,NW,2011,11,850000.0,Middle
2,0,Forced Air,N,1,8,3,1939,1971-2000,1964,1129.0,1,2 Story,Row End,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,2576,20019.0,38.88640664,-76.92453722,Ward 7,SE,2016,5,254900.0,Lower
1,0,Hot Water Rad,N,1,6,3,1924,No Remodeling,1954,1178.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1595,20002.0,38.90206505,-76.98490362,Ward 5,NE,2018,4,475000.0,Lower
1,1,Forced Air,Y,1,6,2,1928,No Remodeling,1957,992.0,1,2 Story,Row Inside,Above Average,Average,Brick/Siding,Metal- Sms,Hardwood/Carp,1,0,11,1600,20003.0,38.88428462,-76.98308945,Ward 6,SE,2012,2,405000.0,Lower
1,0,Hot Water Rad,Y,1,6,3,1900,1971-2000,1969,1598.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,856,20002.0,38.89937219,-76.98996583,Ward 6,NE,2002,7,299900.0,Lower
1,1,Forced Air,N,1,8,3,1946,No Remodeling,1956,1224.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,2566,20032.0,38.83965357,-76.9938412,Ward 8,SE,2003,7,97000.0,Lower
1,1,Hot Water Rad,N,1,5,2,1914,>2000,1980,1476.0,1,2.5 Story Unfin,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,1,11,1417,20002.0,38.89593337,-76.99731155,Ward 6,NE,1994,2,136000.0,Lower
3,1,Warm Cool,Y,1,8,4,1923,1971-2000,1957,2591.0,1,2 Story,Single,Good Quality,Average,Brick/Siding,Slate,Hardwood,1,2,12,8838,20015.0,38.9572198,-77.08140582,Ward 3,NW,1999,10,626000.0,Middle
1,1,Warm Cool,Y,1,6,3,1951,No Remodeling,1954,1152.0,1,2 Story,Row End,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,11,3434,20018.0,38.94056895,-76.97995721,Ward 5,NE,1996,5,122000.0,Lower
2,0,Warm Cool,Y,1,7,4,1965,1971-2000,1973,1128.0,1,1 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,13,4360,20019.0,38.89981228,-76.92235747,Ward 7,NE,1994,2,112000.0,Lower
3,1,Warm Cool,Y,1,5,2,1986,>2000,2001,1770.0,1,2 Story,Row Inside,Excellent,Good,Common Brick,Comp Shingle,Hardwood,1,1,11,1617,20007.0,38.9116434,-77.07201144,Ward 2,NW,1995,1,400000.0,Lower
2,0,Warm Cool,Y,1,5,2,1900,1941-1970,1978,1200.0,1,2 Story,Row End,Excellent,Average,Wood Siding,Metal- Sms,Hardwood,1,1,11,798,20007.0,38.90761159,-77.06878062,Ward 2,NW,2017,8,905000.0,Middle
2,1,Warm Cool,Y,1,7,3,1941,>2000,1972,2258.0,1,2 Story,Single,Very Good,Good,Common Brick,Clay Tile,Hardwood,1,1,12,8539,20015.0,38.97780667,-77.05748636,Ward 4,NW,1994,6,525000.0,Lower
2,0,Hot Water Rad,N,1,7,3,1935,No Remodeling,1943,1180.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,13,1576,20011.0,38.9642117,-77.02151714,Ward 4,NW,2004,3,250000.0,Lower
1,0,Hot Water Rad,Y,1,6,3,1908,>2000,1964,1360.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1669,20010.0,38.930191,-77.02169694,Ward 1,NW,2009,8,399000.0,Lower
2,1,Forced Air,Y,1,8,4,1952,No Remodeling,1978,2093.0,1,2 Story,Single,Very Good,Good,Common Brick,Comp Shingle,Hardwood,1,0,12,5000,20012.0,38.98397295,-77.03561378,Ward 4,NW,2012,4,588000.0,Middle
3,1,Forced Air,Y,2,6,4,1911,>2000,1967,1232.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,0,24,1936,20010.0,38.93008965,-77.02024248,Ward 1,NW,2006,5,500000.0,Lower
3,1,Forced Air,Y,1,7,4,1915,No Remodeling,1954,1416.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood/Carp,1,0,11,1584,20002.0,38.91861417,-77.00027963,Ward 5,NE,2007,6,370000.0,Lower
2,2,Warm Cool,Y,1,6,3,1951,No Remodeling,1951,1120.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Metal- Sms,Carpet,1,0,13,1836,20017.0,38.9517666,-76.99530946,Ward 5,NE,1997,10,120000.0,Lower
2,1,Hot Water Rad,N,1,6,3,1929,>2000,1957,1480.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,1,11,1840,20011.0,38.96594017,-77.03225134,Ward 4,NW,2007,6,491500.0,Lower
3,1,Warm Cool,Y,1,9,5,1923,>2000,1978,3060.0,1,2.5 Story Fin,Single,Excellent,Good,Stucco,Clay Tile,Hardwood,1,1,12,5375,20007.0,38.92549488,-77.07009411,Ward 3,NW,2013,7,1525000.0,Upper
1,0,Hot Water Rad,N,1,6,2,1938,No Remodeling,1957,832.0,1,2 Story,Semi-Detached,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,13,1393,20017.0,38.94087503,-76.99483944,Ward 5,NE,2004,5,223100.0,Lower
2,0,Hot Water Rad,N,1,6,3,1923,1971-2000,1954,1280.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,2000,20011.0,38.95101136,-77.02633424,Ward 4,NW,2003,11,255000.0,Lower
1,2,Hot Water Rad,N,1,5,3,1954,No Remodeling,1960,1088.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,13,3040,20011.0,38.95570717,-76.99811505,Ward 5,NE,2015,6,350000.0,Lower
2,1,Hot Water Rad,Y,1,7,3,1921,1941-1970,1966,1603.0,1,2 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Hardwood,1,1,11,2400,20008.0,38.92686291,-77.05619655,Ward 3,NW,2017,9,1220000.0,Upper
2,0,Forced Air,Y,1,7,3,1942,>2000,1967,1430.0,1,2 Story,Single,Above Average,Good,Common Brick,Slate,Hardwood,1,1,12,4880,20012.0,38.96919733,-77.02858872,Ward 4,NW,2013,6,587000.0,Middle
3,0,Hot Water Rad,Y,1,7,4,1929,>2000,1969,1365.0,1,2 Story,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,3700,20016.0,38.94988684,-77.08575654,Ward 3,NW,2012,10,820000.0,Middle
2,1,Forced Air,Y,1,6,2,1909,>2000,1967,1200.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1120,20002.0,38.89109016,-76.98488301,Ward 6,NE,2017,5,829000.0,Middle
2,2,Warm Cool,Y,1,7,4,1940,No Remodeling,1972,2472.0,1,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,5499,20016.0,38.94503547,-77.09390179,Ward 3,NW,2015,6,1050000.0,Upper
2,1,Forced Air,Y,1,7,3,1956,>2000,1965,1610.0,1,Split Level,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Carpet,1,0,13,3024,20012.0,38.98072541,-77.02517494,Ward 4,NW,2003,10,315000.0,Lower
1,1,Forced Air,Y,1,5,2,1900,>2000,1967,846.0,1,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,1,0,11,712,20002.0,38.90115285,-76.99993037,Ward 6,NE,2008,5,320000.0,Lower
3,1,Forced Air,Y,1,6,3,2014,No Remodeling,2015,1350.0,1,3 Story,Row Inside,Above Average,Good,Vinyl Siding,Built Up,Hardwood/Carp,1,0,11,1019,20019.0,38.90227578,-76.94955044,Ward 7,NE,2014,6,260800.0,Lower
1,0,Forced Air,Y,1,6,2,1947,1971-2000,1957,1408.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Hardwood/Carp,1,0,13,2508,20019.0,38.88614987,-76.92162661,Ward 7,SE,2015,3,189800.0,Lower
2,0,Hot Water Rad,,1,6,3,1917,1971-2000,1957,1140.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,1,11,1066,20003.0,38.88078234,-76.98572779,Ward 6,SE,2000,4,119000.0,Lower
1,1,Forced Air,Y,1,6,3,1911,>2000,1964,1088.0,1,2 Story,Row Inside,Average,Good,Stone Veneer,Built Up,Hardwood/Carp,1,0,11,1298,20002.0,38.89828809,-76.98471387,Ward 6,NE,2009,3,415000.0,Lower
1,0,Hot Water Rad,N,1,6,3,1925,No Remodeling,1950,1162.0,1,1 Story,Single,Average,Average,Wood Siding,Comp Shingle,Hardwood,1,0,12,5875,20017.0,38.92844676,-76.98790464,Ward 5,NE,2006,6,413000.0,Lower
1,1,Warm Cool,Y,1,8,4,1921,>2000,1982,1369.0,1,2 Story,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,4500,20011.0,38.94773116,-77.02716869,Ward 4,NW,2016,7,625000.0,Middle
2,1,Forced Air,Y,1,8,4,1968,>2000,1982,1428.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1877,20020.0,38.85621495,-76.99582094,Ward 8,SE,2013,11,299900.0,Lower
2,0,Hot Water Rad,N,1,6,3,1932,>2000,1967,1908.0,1,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood,1,2,11,1875,20011.0,38.96591511,-77.02991841,Ward 4,NW,2010,6,416500.0,Lower
2,0,Hot Water Rad,N,2,6,3,1939,No Remodeling,1954,1152.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,2,0,24,1006,20011.0,38.95180305,-77.00966845,Ward 4,NW,1997,11,100750.0,Lower
3,1,Forced Air,Y,1,7,3,1928,>2000,1967,1388.0,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1850,20017.0,38.92394124,-76.99910454,Ward 5,NE,2014,11,629900.0,Middle
4,0,Warm Cool,Y,4,20,8,1932,>2000,1964,3148.0,1,2 Story,Multi,Average,Average,Common Brick,Built Up,Hardwood,4,0,23,2843,20002.0,38.89564683,-76.98098598,Ward 6,NE,2002,6,125000.0,Lower
1,0,Forced Air,Y,1,5,2,1900,>2000,1978,936.0,1,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Wood Floor,1,1,11,780,20003.0,38.88392369,-76.99051340000001,Ward 6,SE,2015,6,678000.0,Middle
3,1,Forced Air,Y,2,6,4,1909,>2000,1964,1568.0,1,2 Story,Row End,Average,Good,Common Brick,Metal- Sms,Hardwood,2,0,24,1592,20001.0,38.92348704,-77.026791,Ward 1,NW,2018,1,764000.0,Middle
3,1,Forced Air,Y,2,8,5,1914,>2000,1969,1766.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2,0,24,1034,20003.0,38.88870871,-76.9889816,Ward 6,SE,2004,10,540000.0,Lower
3,0,Forced Air,Y,2,9,4,1910,>2000,1972,1702.0,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,2,0,24,2116,20010.0,38.93419536,-77.03059885,Ward 1,NW,2005,9,619000.0,Middle
3,1,Forced Air,Y,1,9,5,1931,>2000,1972,2494.0,1,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,5438,20015.0,38.97262436,-77.06691413,Ward 4,NW,2012,1,950000.0,Middle
4,0,Hot Water Rad,N,4,12,8,1936,No Remodeling,1957,3248.0,1,2 Story,Multi,Above Average,Average,Common Brick,Metal- Sms,Hardwood,4,0,23,2811,20011.0,38.9495726,-77.01334266,Ward 4,NW,2008,6,469200.0,Lower
1,1,Forced Air,N,1,7,3,1941,No Remodeling,1957,1532.0,1,1.5 Story Fin,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,4150,20018.0,38.93270395,-76.96431691,Ward 5,NE,1998,9,137000.0,Lower
1,1,Forced Air,Y,1,4,2,1992,No Remodeling,1999,700.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,627,20003.0,38.88822202,-76.996903,Ward 6,SE,2015,10,620000.0,Middle
1,1,Warm Cool,Y,1,7,3,1941,No Remodeling,1957,1178.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,2650,20019.0,38.89097908,-76.93465343,Ward 7,NE,2000,12,117000.0,Lower
2,0,Hot Water Rad,N,1,5,2,1926,1971-2000,1972,1132.0,1,2 Story,Row Inside,Very Good,Good,Stone/Siding,Metal- Sms,Hardwood,1,0,11,2389,20007.0,38.91246701,-77.08240652,Ward 3,NW,2016,4,810000.0,Middle
3,1,Warm Cool,Y,1,6,3,1911,>2000,1967,1462.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1992,20010.0,38.93667369,-77.03208309,Ward 1,NW,2014,7,685000.0,Middle
3,1,Forced Air,Y,2,6,5,2001,>2000,2010,2168.0,1,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Neopren,Hardwood,2,1,24,2148,20002.0,38.89221904,-76.99451491,Ward 6,NE,2014,7,1250000.0,Upper
3,1,Forced Air,Y,2,9,4,1900,>2000,1967,1612.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Wood Floor,2,1,24,1443,20002.0,38.89146823,-77.00079385,Ward 6,NE,2013,7,1041150.0,Upper
2,1,Hot Water Rad,N,1,6,3,1937,No Remodeling,1954,1260.0,1,2 Story,Row Inside,Average,Average,Common Brick,Slate,Hardwood,1,0,11,1427,20002.0,38.89357569,-76.97682373,Ward 7,NE,2015,9,450000.0,Lower
2,1,Forced Air,Y,1,6,2,2014,No Remodeling,2015,1344.0,1,2 Story,Row Inside,Good Quality,Very Good,Face Brick,Comp Shingle,Hardwood/Carp,1,0,11,1282,20018.0,38.92234719,-76.95489011,Ward 5,NE,2014,9,443915.0,Lower
1,1,Hot Water Rad,N,1,5,2,1939,No Remodeling,1957,944.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1111,20020.0,38.86898509,-76.98163182,Ward 8,SE,2000,12,83500.0,Lower
1,0,Forced Air,N,1,5,2,1945,No Remodeling,1956,810.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,13,2527,20019.0,38.90054955,-76.92629969,Ward 7,NE,2018,5,175000.0,Lower
1,0,Forced Air,Y,1,6,3,1941,>2000,1964,960.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1760,20019.0,38.89053138,-76.95557036,Ward 7,NE,2018,3,298697.0,Lower
2,1,Warm Cool,Y,2,8,4,1909,>2000,1969,1636.0,1,2 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,0,24,966,20002.0,38.89629711,-76.99634172,Ward 6,NE,2010,6,795000.0,Middle
1,1,Warm Cool,Y,1,6,3,1928,No Remodeling,1972,1430.0,1,2 Story,Row Inside,Very Good,Average,Common Brick,Built Up,Hardwood,1,1,11,2374,20007.0,38.91032303,-77.08317032,Ward 3,NW,2012,6,745000.0,Middle
4,0,Warm Cool,Y,2,15,7,1906,No Remodeling,1960,2438.0,1,3 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,2,0,24,1700,20010.0,38.92989946,-77.02928489,Ward 1,NW,2004,6,630526.0,Middle
3,0,Forced Air,Y,1,7,4,1960,No Remodeling,1978,2384.0,1,1 Story,Single,Good Quality,Average,Brick/Siding,Comp Shingle,Hardwood,1,1,12,8609,20015.0,38.9734607,-77.05514738,Ward 4,NW,2006,8,859000.0,Middle
2,1,Warm Cool,Y,1,7,2,1900,>2000,1983,988.0,1,2 Story,Row Inside,Superior,Good,Common Brick,Built Up,Hardwood,1,1,11,819,20007.0,38.90620119,-77.05846225,Ward 2,NW,2017,12,1212500.0,Upper
2,0,Hot Water Rad,N,1,7,2,1925,>2000,1964,980.0,1,2 Story,Row End,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1139,20003.0,38.88838897,-76.98099184,Ward 6,SE,2010,8,455000.0,Lower
2,0,Forced Air,Y,1,5,3,1949,>2000,1968,1110.0,1,2 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1,0,12,8625,20019.0,38.90081972,-76.93743658,Ward 7,NE,2016,5,362000.0,Lower
3,0,Hot Water Rad,N,1,8,2,1951,No Remodeling,1964,1812.0,1,1 Story,Single,Above Average,Average,Brick/Stone,Slate,Hardwood,1,2,12,34491,20020.0,38.86073503,-76.95110253,Ward 7,SE,2017,11,465000.0,Lower
1,1,Warm Cool,Y,1,7,3,1930,No Remodeling,1969,1502.0,1,2 Story,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1,2,12,3954,20015.0,38.96957593,-77.06914611,Ward 4,NW,2016,7,822000.0,Middle
1,1,Warm Cool,Y,1,6,3,1947,No Remodeling,1957,1152.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1,0,13,2335,20017.0,38.95157099,-76.99026351,Ward 5,NE,2004,4,239500.0,Lower
2,1,Forced Air,Y,1,6,2,2014,No Remodeling,2015,1344.0,1,2 Story,Row Inside,Good Quality,Very Good,Face Brick,Comp Shingle,Hardwood/Carp,1,0,11,1259,20018.0,38.92361732,-76.95455822,Ward 5,NE,2014,8,453290.0,Lower
2,1,Forced Air,Y,1,6,3,1913,>2000,1967,1158.0,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood/Carp,1,0,11,1080,20002.0,38.91660331,-77.00680229,Ward 5,NE,2014,9,670000.0,Middle
1,0,Hot Water Rad,N,1,6,3,1928,No Remodeling,1947,1056.0,1,2 Story,Semi-Detached,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,13,1518,20011.0,38.96745196,-77.02513575,Ward 4,NW,2004,4,305000.0,Lower
3,1,Forced Air,Y,1,6,3,1927,>2000,1964,2422.0,1,2 Story,Row End,Average,Good,Common Brick,Slate,Hardwood,1,1,11,4068,20011.0,38.95929866,-77.02014243,Ward 4,NW,2011,4,500000.0,Lower
3,0,Forced Air,Y,1,5,3,1910,>2000,1967,1686.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Neopren,Hardwood,1,0,11,1824,20009.0,38.91527662,-77.03482790000001,Ward 2,NW,2001,11,410000.0,Lower
3,1,Forced Air,Y,1,7,4,2016,No Remodeling,2017,1640.0,1,2 Story,Semi-Detached,Above Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1,0,13,3397,20019.0,38.90407648,-76.92986561,Ward 7,NE,2017,4,430000.0,Lower
3,1,Forced Air,Y,1,8,4,2011,No Remodeling,2014,1798.0,1,3 Story,Row End,Very Good,Excellent,Brick/Siding,Built Up,Hardwood/Carp,1,0,11,825,20003.0,38.87872758,-77.00114798,Ward 6,SE,2012,1,893350.0,Middle
2,1,Warm Cool,Y,1,7,4,1915,1971-2000,1969,1625.0,1,2 Story,Single,Good Quality,Good,Wood Siding,Metal- Sms,Hardwood,1,1,12,3329,20016.0,38.92669543,-77.10515817,Ward 3,NW,2017,9,854700.0,Middle
2,1,Hot Water Rad,Y,1,6,4,1924,>2000,1969,1840.0,1,2 Story,Single,Good Quality,Average,Wood Siding,Comp Shingle,Hardwood,1,1,12,5290,20015.0,38.96837709,-77.06412987,Ward 4,NW,1993,7,248000.0,Lower
2,1,Forced Air,Y,1,6,3,2010,No Remodeling,2013,1632.0,1,2 Story,Row Inside,Above Average,Very Good,Vinyl Siding,Comp Shingle,Carpet,1,0,11,1860,20019.0,38.88262194,-76.93140113,Ward 7,SE,2013,6,285000.0,Lower
2,1,Hot Water Rad,N,1,10,6,1915,>2000,1969,2787.0,1,2.5 Story Fin,Single,Good Quality,Good,Stucco,Comp Shingle,Wood Floor,1,1,12,3578,20011.0,38.94880223,-77.0287688,Ward 4,NW,2015,11,799900.0,Middle
4,0,Forced Air,Y,1,7,3,1911,>2000,1967,1956.0,1,2 Story,Row End,Above Average,Good,Common Brick,Metal- Pre,Wood Floor,1,2,11,2125,20010.0,38.93600556,-77.03102927,Ward 1,NW,2006,9,670000.0,Middle
1,1,Warm Cool,Y,1,5,3,1920,>2000,1969,1508.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1,1,11,1120,20002.0,38.89630103,-76.98699779,Ward 6,NE,2005,1,419000.0,Lower
1,0,Forced Air,N,1,4,2,1920,1971-2000,1947,761.0,1,2 Story,Single,Fair Quality,Average,Wood Siding,Comp Shingle,Wood Floor,1,0,12,2500,20019.0,38.89733907,-76.9170439,Ward 7,NE,2016,2,141750.0,Lower
3,1,Hot Water Rad,Y,1,8,4,1915,>2000,1980,1346.0,1,2 Story,Row End,Above Average,Very Good,Common Brick,Neopren,Wood Floor,1,0,11,1529,20003.0,38.88705821,-76.98575627,Ward 6,SE,2015,6,981000.0,Middle
2,1,Hot Water Rad,Y,1,6,2,1916,>2000,1978,960.0,1,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1809,20003.0,38.88428383,-76.98755518,Ward 6,SE,2009,11,550000.0,Middle
2,0,Hot Water Rad,N,1,6,3,1936,No Remodeling,1960,1517.0,1,1.5 Story Fin,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1,1,12,2833,20016.0,38.95623559,-77.09053865,Ward 3,NW,1997,9,190900.0,Lower
3,0,Hot Water Rad,Y,1,12,5,1912,>2000,1982,2747.0,1,2 Story,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,5751,20011.0,38.95798382,-77.0373665,Ward 4,NW,2018,4,1100000.0,Upper
3,1,Warm Cool,Y,1,7,3,2001,No Remodeling,2008,1746.0,1,2.5 Story Fin,Semi-Detached,Very Good,Good,Common Brick,Comp Shingle,Hardwood,1,1,13,881,20024.0,38.88181726,-77.02348663,Ward 6,SW,2008,7,870000.0,Middle
1,1,Hot Water Rad,N,1,9,4,1931,No Remodeling,1947,1500.0,1,2 Story,Row End,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,2889,20011.0,38.95335275,-77.01914512,Ward 4,NW,2002,6,215000.0,Lower
2,0,Warm Cool,Y,1,6,3,1941,>2000,1950,1517.0,1,1.5 Story Fin,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,1,12,5100,20016.0,38.94729655,-77.09356457,Ward 3,NW,2001,8,500000.0,Lower
2,0,Forced Air,Y,1,6,3,1909,>2000,1967,994.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,0,11,867,20002.0,38.8976523,-76.98058774,Ward 6,NE,2018,4,621000.0,Middle
3,0,Hot Water Rad,Y,2,12,5,1923,1971-2000,1967,1824.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,2,2,24,1956,20002.0,38.89717047,-76.99409976,Ward 6,NE,2004,2,639000.0,Middle
3,1,Warm Cool,Y,1,9,4,1939,>2000,1972,3223.0,1,2.5 Story Fin,Single,Very Good,Good,Brick/Siding,Comp Shingle,Hardwood,1,2,12,5964,20016.0,38.95123346,-77.08749209,Ward 3,NW,2007,8,1300000.0,Upper
1,1,Warm Cool,Y,1,8,4,1929,1971-2000,1969,1884.0,1,2 Story,Semi-Detached,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,1,13,3614,20016.0,38.94457635,-77.07376428,Ward 3,NW,2000,4,529500.0,Lower
1,0,Hot Water Rad,N,1,5,2,1939,>2000,1964,832.0,1,2 Story,Row End,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1617,20019.0,38.8933586,-76.95566278,Ward 7,NE,2008,7,185000.0,Lower
4,0,Forced Air,Y,4,12,8,2017,No Remodeling,2017,2368.0,1,2 Story,Multi,Above Average,Excellent,Brick/Siding,Built Up,Hardwood,4,0,23,2598,20020.0,38.86336079,-76.98294623,Ward 8,SE,2017,6,775000.0,Middle
1,1,Forced Air,Y,1,7,3,1931,>2000,1957,1144.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,1,11,1464,20002.0,38.89647684,-76.97191467,Ward 7,NE,2013,10,385000.0,Lower
2,1,Hot Water Rad,Y,2,9,4,1918,1971-2000,1980,1554.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,1680,20002.0,38.89182226,-76.98980783,Ward 6,NE,2016,3,889000.0,Middle
1,1,Warm Cool,Y,1,8,4,1920,No Remodeling,1967,1776.0,1,3 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood,1,1,11,1492,20009.0,38.91766037,-77.04027138,Ward 1,NW,2003,9,475000.0,Lower
2,1,Hot Water Rad,Y,1,7,4,1923,>2000,1972,1900.0,1,2.5 Story Unfin,Row Inside,Very Good,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,2000,20007.0,38.92596356,-77.07435763,Ward 3,NW,2013,6,980000.0,Middle
